EmployeeID,Age,Department,Education,JobRole,Gender,MonthlyIncome,DateOfJoining,OverTime,BusinessTravel,MaritalStatus,YearsAtCompany,DistanceFromHome,PerformanceRating,TrainingTimesLastYear,JobSatisfaction,WorkLifeBalance,EnvironmentSatisfaction,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,Attrition,StockOptionLevel,PercentSalaryHike,TotalWorkingYears
7046.0,,HR,1,Executive ,Male,,2019-03-05,Y,Frequently,,Ten,,,Zero,2,4,1,None,6,3,No,Zero,,
5474.0,29,rnd,,,Male,,,No,,single,Ten,Near,2,Zero,2,3,3,None,,1,No,,,
8338.0,Thirty,HR,2,Scientist,Male,Five Thousand,2019-12-10,yes,Travel_Rarely,Divorced,5,26,4,Zero,3,Poor,Good,5,,1,N,Zero,11,Twenty
5855.0,Thirty,R&D,Two,,M,14966,2024-10-31,,Rarely,Married,Ten,Near,2,,Low,Poor,4,7,1,3,No,Zero,Twenty,34
8654.0,,Research & Development,4,Research Scientist,M,Five Thousand,2025-01-01,Y,Travel_Frequently,Single,Ten,20,,,Low,2,3,None,14,3,No,3,,Twenty
5759.0,,HR,4,Research Scientist,male,Five Thousand,,Yes,Travel_Rarely,Married,Ten,19,3,Zero,3,3,4,2,,2,Yes,0,21,22
7736.0,Thirty,HR,5,Executive,Male,13439,Not Available,Yes,Travel_Frequently,Single,Ten,,2,Zero,,,3,,15,1,Yes,,,
9175.0,Thirty,Research & Development,4,Research Scientist,Male,,12-05-2018,yes,Travel_Frequently,,2,Near,2,,1,3,1,,,1,No,3,,
3587.0,Thirty,Sales,1,Executive ,,11005,Not Available,yes,Travel_Rarely,Divorced,14,,3,6,Low,1,Good,6,,2,,Zero,21,
9836.0,Thirty,R&D,1,Executive ,,,2019-06-20,yes,Non-Travel,Married,,,2,,Low,Poor,Good,,,3,Y,3,Twenty,
3327.0,53,,2,Manager,male,Five Thousand,Not Available,Y,Travel_Frequently,Divorced,,,3,5,1,Poor,3,2,,2,,,,Twenty
9298.0,28,Sales,2,Laboratory Technician,M,Five Thousand,12-05-2018,Y,Non-Travel,Single,Ten,Near,,Zero,,Poor,1,None,,,No,Zero,13,11
6592.0,29,rnd,,Scientist,Male,Five Thousand,,Y,Rarely,single,0,25,3,,Low,3,2,4,,2,No,1,,
9866.0,,,,Executive ,Male,17895,2023-11-01,N,Non-Travel,Married,,19,1,Zero,3,4,1,None,Five,4,Yes,Zero,,
9252.0,55,rnd,2,Scientist,Female,18369,12-05-2018,yes,,M,,3,,0,1,1,2,5,3,High,,,Twenty,23
9102.0,38,Research & Development,1,Research Scientist,,Five Thousand,,Yes,Rarely,Married,,,3,,,3,4,5,14,,Yes,2,,
7642.0,Thirty,Sales,Two,Scientist,Male,,Not Available,,Frequently,Married,9,Far,,0,2,Poor,Good,,,,No,Zero,,25
3740.0,47,R&D,5,Research Scientist,M,11769,,N,,Single,Ten,Far,High,Zero,Low,,4,8,15,1,,Zero,Twenty,
7628.0,Thirty,rnd,4,Executive ,,Five Thousand,12-05-2018,,,M,,Far,4,,4,2,4,,Five,1,,,10,
7783.0,,Human Resources,2,Research Scientist,F,,2021-08-10,N,Frequently,single,1,Near,4,,4,4,2,,Five,High,Yes,Zero,,Twenty
9396.0,,HR,1,Executive ,F,15651,12-05-2018,Yes,Travel_Rarely,single,8,Near,1,,3,,4,,11,1,N,2,Twenty,Twenty
1551.0,,Sales,4,Tech,F,Five Thousand,,yes,Non-Travel,D,Ten,30,2,Zero,,3,3,None,12,High,N,Zero,Twenty,
8648.0,Thirty,R&D,,Tech,Male,,,yes,Travel_Frequently,single,Ten,Far,2,1,4,3,1,,Five,2,,3,Twenty,
5706.0,,HR,Two,Executive ,M,17242,12-05-2018,,,M,Ten,,High,Zero,3,2,Good,,3,3,,Zero,Twenty,22
8162.0,Thirty,Research & Development,1,Scientist,Female,,,N,Frequently,single,,30,4,Zero,1,4,2,0,8,3,yes,,Twenty,
8634.0,,Sales,4,Tech,Male,,,,,Divorced,,2,,,3,4,4,0,15,,N,,Twenty,
5251.0,,Research & Development,5,,F,Five Thousand,Not Available,Y,Travel_Rarely,Single,13,,,5,2,1,3,,,1,No,3,,4
,51,Sales,1,Manager,,Five Thousand,2017-10-05,Yes,,,Ten,4,3,2,1,4,2,5,Five,3,No,3,,Twenty
8682.0,Thirty,HR,5,,Male,10219,2015-10-25,Yes,Frequently,,,,,5,2,,2,None,,4,,Zero,,32
8948.0,20,,,Manager,male,Five Thousand,Not Available,No,,D,Ten,Far,High,Zero,2,2,2,None,,2,yes,3,,2
1376.0,,Human Resources,2,Tech,F,Five Thousand,Not Available,Y,Frequently,Married,1,15,4,1,3,2,1,,,2,Y,2,,Twenty
4883.0,Thirty,R&D,5,Executive,,Five Thousand,2023-07-25,Yes,Travel_Frequently,D,Ten,,2,Zero,1,Poor,3,10,11,2,yes,1,22,Twenty
5757.0,Thirty,HR,4,Tech,Male,Five Thousand,,Yes,,,,,,,2,Poor,1,,,3,No,Zero,22,4
6946.0,,HR,1,,,15604,2022-12-03,N,Travel_Rarely,single,3,10,High,6,3,2,2,,Five,High,,,14,32
8529.0,Thirty,Human Resources,4,Scientist,Male,Five Thousand,12-05-2018,No,,,,Near,2,Zero,,2,3,,11,3,N,,,Twenty
5913.0,,Research & Development,2,,,Five Thousand,,,Travel_Rarely,Divorced,Ten,Far,2,2,3,,Good,10,,3,No,,12,4
6466.0,,Human Resources,1,Manager,M,Five Thousand,,yes,Frequently,M,,Near,2,,2,1,2,,Five,1,,1,,Twenty
4016.0,,Sales,1,Scientist,Male,Five Thousand,12-05-2018,Y,Non-Travel,D,Ten,Near,3,4,2,,4,0,,,N,Zero,,Twenty
1992.0,35,R&D,1,Tech,male,13720,Not Available,N,Travel_Rarely,Married,18,12,,Zero,4,4,Good,,10,2,Yes,1,24,Twenty
7763.0,34,,2,Tech,M,8789,2022-02-02,Y,,single,,Near,2,1,Low,4,2,None,,1,Yes,1,16,Twenty
7963.0,,Sales,Two,Manager,male,13436,Not Available,Yes,,M,Ten,,High,6,3,,4,,11,4,N,0,16,Twenty
3310.0,Thirty,Sales,3,Manager,F,Five Thousand,,,Rarely,,,20,High,Zero,2,2,4,None,15,High,No,0,Twenty,Twenty
5936.0,57,Human Resources,,Executive,F,Five Thousand,Not Available,yes,Travel_Frequently,M,4,Far,4,0,2,3,4,None,9,3,yes,2,Twenty,40
7664.0,,Sales,2,Executive,Male,,2016-08-20,Yes,Travel_Frequently,Married,7,,3,2,2,2,,None,4,4,yes,Zero,,10
2011.0,28,Sales,4,Research Scientist,Female,9244,Not Available,Yes,Frequently,Married,,1,1,,2,4,1,6,,High,yes,0,,29
9411.0,59,rnd,4,Laboratory Technician,F,,2024-09-20,N,Travel_Frequently,Single,2,29,4,3,Low,1,Good,10,9,4,N,1,Twenty,
3209.0,Thirty,,2,Manager,,,,N,Non-Travel,Married,Ten,19,2,Zero,2,1,3,,Five,2,Y,Zero,18,7
5862.0,39,,,Research Scientist,,Five Thousand,12-05-2018,N,,D,13,25,High,Zero,1,1,Good,,0,1,yes,2,Twenty,
4175.0,40,R&D,1,,F,Five Thousand,Not Available,,Travel_Frequently,,Ten,Near,2,,3,Poor,1,,Five,2,Yes,3,20,34
4339.0,,HR,3,Laboratory Technician,Female,,Not Available,No,Travel_Frequently,,Ten,,High,Zero,3,4,1,,,3,No,2,,
8201.0,27,Sales,4,Scientist,male,,12-05-2018,yes,Travel_Frequently,,14,Far,2,5,3,,,,15,4,Y,3,,Twenty
6405.0,Thirty,Research & Development,4,Manager,M,,2016-01-16,N,Travel_Rarely,D,Ten,5,4,Zero,,4,4,3,,High,yes,2,,33
9355.0,Thirty,Research & Development,3,Manager,Female,,,No,Non-Travel,D,17,19,High,,1,,1,,0,4,,2,,37
1483.0,Thirty,Research & Development,Two,Research Scientist,,Five Thousand,2017-12-22,Yes,Non-Travel,,,5,High,,Low,,2,8,12,2,No,3,Twenty,
8282.0,,Sales,4,Executive,Male,Five Thousand,12-05-2018,N,Rarely,Single,,19,High,2,4,Poor,Good,6,1,1,Y,Zero,Twenty,37
5989.0,36,R&D,2,Manager,,8966,,,,Divorced,7,22,2,3,Low,1,3,None,8,4,Y,3,24,21
9414.0,,HR,3,,male,2992,,yes,Frequently,M,Ten,Near,3,2,3,1,1,10,9,3,No,,,Twenty
8859.0,35,Sales,1,Manager,Male,11959,Not Available,N,Frequently,single,,Near,3,,1,Poor,1,,Five,4,Yes,Zero,Twenty,27
6647.0,,Human Resources,1,Tech,Male,Five Thousand,12-05-2018,Yes,Non-Travel,Single,Ten,Far,3,5,Low,,,None,Five,High,Yes,Zero,Twenty,Twenty
6974.0,,Human Resources,3,Executive ,M,,Not Available,yes,Travel_Rarely,Married,Ten,,,Zero,,1,2,,,3,Y,1,,34
6408.0,60,Sales,5,Research Scientist,Male,18565,2024-07-21,No,Frequently,single,,Near,3,4,Low,Poor,1,9,Five,High,Yes,3,,6
1157.0,44,Sales,3,,male,6117,,Yes,Frequently,,5,Far,4,Zero,,Poor,3,None,,2,Y,2,Twenty,
8953.0,59,Sales,2,Research Scientist,F,,Not Available,N,,Married,10,Near,4,Zero,1,,1,None,Five,3,yes,Zero,Twenty,
3793.0,52,Research & Development,4,Executive ,F,Five Thousand,,No,Frequently,Divorced,19,Near,2,0,Low,1,3,0,15,4,No,,18,
9935.0,,Research & Development,Two,Tech,Female,19878,12-05-2018,yes,Travel_Rarely,Divorced,,,1,4,,3,4,,,1,No,3,,Twenty
1686.0,31,Sales,3,Executive ,Male,12556,Not Available,Yes,Non-Travel,M,17,Near,High,,3,4,4,4,,High,Y,0,Twenty,Twenty
8259.0,41,R&D,2,Manager,F,Five Thousand,Not Available,yes,Travel_Rarely,single,Ten,,2,2,Low,1,1,4,15,3,yes,3,Twenty,Twenty
,47,Sales,2,Executive,male,Five Thousand,Not Available,Yes,Non-Travel,Single,,Far,3,2,3,Poor,3,None,Five,4,Yes,,Twenty,26
7786.0,,Human Resources,4,Research Scientist,F,Five Thousand,Not Available,Yes,Non-Travel,D,Ten,Far,3,,4,4,Good,,,4,Y,1,18,Twenty
7703.0,Thirty,rnd,5,,,11137,Not Available,No,Travel_Frequently,Divorced,,2,4,3,2,3,1,None,Five,High,,0,Twenty,
,Thirty,Sales,3,Manager,F,18054,Not Available,N,Travel_Rarely,Single,,19,4,5,2,4,2,2,Five,1,Y,1,,12
5372.0,Thirty,Research & Development,5,Executive ,,Five Thousand,Not Available,,Non-Travel,Divorced,12,1,,1,3,3,4,,1,3,Y,3,12,11
4725.0,Thirty,Sales,5,Scientist,Male,,Not Available,N,,D,Ten,2,4,Zero,2,3,Good,0,,2,Yes,Zero,,Twenty
8740.0,26,,1,Executive ,Male,Five Thousand,12-05-2018,,Non-Travel,Divorced,Ten,Far,,4,Low,4,3,None,,,yes,2,17,Twenty
,,Research & Development,,Tech,male,Five Thousand,12-05-2018,No,Non-Travel,M,,Far,1,2,4,4,2,None,1,4,Yes,2,Twenty,Twenty
3520.0,,Sales,5,Tech,Male,8835,Not Available,,Travel_Rarely,M,18,Far,,2,4,2,1,None,,,N,0,Twenty,21
6929.0,33,Research & Development,4,,M,Five Thousand,2015-09-24,Y,Travel_Rarely,Divorced,Ten,Far,3,Zero,3,,Good,5,11,2,,Zero,13,Twenty
5832.0,,Research & Development,Two,Executive,male,Five Thousand,2024-10-07,No,,D,Ten,Far,4,Zero,,Poor,,,Five,3,,2,24,Twenty
5393.0,Thirty,Sales,,Manager,,Five Thousand,2021-01-17,Yes,,Divorced,Ten,Near,High,,,1,1,,Five,High,N,,,
4541.0,Thirty,,,Research Scientist,,Five Thousand,,yes,,Single,,Far,High,Zero,2,4,2,None,,,Y,0,Twenty,Twenty
1209.0,29,HR,3,Laboratory Technician,F,Five Thousand,Not Available,yes,Travel_Rarely,Single,,5,High,,4,2,3,None,Five,4,Yes,3,18,Twenty
,Thirty,Human Resources,4,,F,,2019-07-15,yes,,Married,,Near,3,Zero,,,1,5,Five,1,No,3,,Twenty
2160.0,Thirty,Sales,1,Scientist,F,Five Thousand,2020-10-02,N,Frequently,Single,6,15,4,Zero,1,,Good,,Five,1,Yes,0,Twenty,
8790.0,52,R&D,3,Scientist,M,10014,2024-04-20,yes,Travel_Frequently,M,,Near,High,0,,3,3,9,,1,N,Zero,Twenty,
2248.0,32,,,Research Scientist,Female,,2019-03-27,N,,,,21,1,0,,,1,4,,1,N,,Twenty,
5350.0,,,1,Scientist,F,,,Y,Rarely,Single,Ten,,4,,4,Poor,Good,,13,3,No,1,14,
4981.0,,,2,Manager,M,10732,,,Rarely,Married,Ten,13,,Zero,1,,2,None,8,3,No,1,17,Twenty
8673.0,,Sales,Two,Laboratory Technician,male,14430,12-05-2018,Y,Rarely,M,,,3,4,2,1,,,,,Yes,0,,
8958.0,Thirty,Sales,2,Executive,Male,Five Thousand,,No,Frequently,Divorced,Ten,,4,,3,1,2,7,11,3,Yes,,17,Twenty
4363.0,,Human Resources,2,Laboratory Technician,,Five Thousand,12-05-2018,Yes,,single,19,Far,,2,Low,1,1,10,Five,3,Y,1,Twenty,40
6680.0,,Sales,2,Laboratory Technician,,16877,12-05-2018,Yes,Travel_Rarely,Married,,Far,2,,3,4,3,None,Five,2,N,,,31
4769.0,Thirty,Sales,Two,Executive ,M,,12-05-2018,,Travel_Rarely,Married,15,,4,6,1,Poor,Good,None,,3,Y,,,Twenty
5754.0,Thirty,Sales,,Research Scientist,,6356,12-05-2018,yes,Travel_Frequently,,5,Far,2,,2,4,,,Five,4,Yes,2,18,
7400.0,Thirty,rnd,1,Laboratory Technician,M,,12-05-2018,N,Non-Travel,Divorced,19,Far,4,2,,1,1,5,,3,yes,0,,
6590.0,Thirty,Research & Development,Two,Laboratory Technician,male,,,Yes,,Divorced,Ten,16,,,1,Poor,,,,3,Yes,0,Twenty,
3995.0,,HR,3,Manager,,,,yes,Non-Travel,,10,2,1,Zero,3,2,2,,,2,,3,Twenty,
7103.0,,Human Resources,2,Tech,F,9936,2024-11-26,N,Non-Travel,M,18,30,4,Zero,,4,Good,6,,High,Y,,11,
4709.0,,rnd,3,Research Scientist,,Five Thousand,2019-12-16,Yes,Travel_Rarely,single,,28,4,5,1,2,4,5,9,1,N,Zero,,27
3226.0,48,rnd,4,Laboratory Technician,M,Five Thousand,2019-12-11,No,Rarely,M,9,,4,,2,Poor,,2,Five,4,yes,2,,
1461.0,,Research & Development,3,,Female,2941,,yes,Frequently,D,1,Far,1,1,,3,4,7,Five,,,0,11,
9165.0,53,HR,Two,,male,2161,12-05-2018,Y,Travel_Frequently,,Ten,Near,2,Zero,1,Poor,2,None,Five,4,Y,0,23,5
1039.0,32,R&D,5,Laboratory Technician,male,,12-05-2018,No,Rarely,Married,15,,3,Zero,1,,3,,,2,Y,3,Twenty,Twenty
1976.0,24,Human Resources,,Scientist,M,,2015-10-04,Yes,Rarely,Married,Ten,,4,,2,4,3,,,1,N,Zero,14,
3273.0,Thirty,R&D,1,,Male,17360,2021-06-28,No,Travel_Rarely,M,,Near,2,Zero,3,,,9,,,Yes,,,2
8707.0,21,Sales,,Research Scientist,F,,Not Available,,Frequently,single,,22,4,Zero,1,3,,None,11,1,Yes,0,11,Twenty
4732.0,Thirty,rnd,4,,F,14294,12-05-2018,yes,,D,9,Far,3,,4,Poor,1,,,,Yes,0,22,23
1532.0,42,rnd,Two,Manager,M,,,No,Rarely,D,Ten,,2,0,4,4,,None,,2,yes,2,,Twenty
9588.0,,Sales,1,Executive,,,12-05-2018,,Travel_Rarely,,Ten,23,4,Zero,4,,2,2,,2,,2,Twenty,
5374.0,21,R&D,3,Manager,M,Five Thousand,2022-01-18,N,Non-Travel,Divorced,20,,2,3,,Poor,2,,,3,No,2,,27
3377.0,Thirty,R&D,3,Scientist,Male,12007,12-05-2018,N,Travel_Frequently,single,,Near,1,Zero,Low,1,1,,,4,No,3,Twenty,4
5396.0,Thirty,Sales,4,Executive,male,Five Thousand,2017-02-22,,Travel_Frequently,D,14,Near,,Zero,3,3,Good,,,,N,0,16,15
5955.0,,,5,Scientist,,,,N,,M,2,21,3,,4,,4,4,Five,1,No,2,10,
9805.0,47,HR,,,,12514,2015-07-28,N,Travel_Frequently,,,,1,Zero,Low,4,2,None,,High,yes,Zero,21,Twenty
6034.0,58,R&D,5,Tech,F,,Not Available,No,Travel_Rarely,,,,High,Zero,4,Poor,Good,None,Five,1,N,3,,Twenty
2262.0,49,,3,Laboratory Technician,Female,Five Thousand,2016-02-15,N,Rarely,Divorced,18,Near,,Zero,2,4,1,6,0,1,,Zero,Twenty,
2800.0,,Sales,Two,Research Scientist,Male,,2015-07-11,,Rarely,single,5,Far,1,3,Low,2,,6,7,4,No,1,Twenty,1
9335.0,Thirty,Human Resources,1,Laboratory Technician,male,Five Thousand,12-05-2018,No,Travel_Frequently,single,18,Far,,Zero,,3,3,None,,High,yes,,,Twenty
9973.0,29,Sales,5,Executive ,male,12226,2017-10-24,yes,Travel_Frequently,M,19,,1,,Low,4,4,3,Five,4,,,,Twenty
8452.0,Thirty,rnd,,Scientist,Female,Five Thousand,,Yes,Travel_Frequently,D,,Far,1,1,3,2,2,10,,1,No,Zero,11,7
8696.0,Thirty,Human Resources,5,,F,Five Thousand,2020-01-17,yes,Frequently,D,18,Near,4,5,4,2,2,,,1,yes,1,,
9532.0,33,Sales,Two,,male,11960,2016-07-31,Y,Travel_Rarely,D,,Near,2,0,2,,4,6,9,1,yes,3,18,Twenty
1939.0,24,Sales,2,Manager,male,16295,,Yes,Frequently,Single,,Far,4,Zero,,4,3,None,4,2,yes,,,25
,30,rnd,1,Manager,F,14676,12-05-2018,yes,Non-Travel,Single,Ten,Far,1,6,4,2,3,2,,4,N,3,Twenty,22
4007.0,,Research & Development,3,Tech,F,Five Thousand,Not Available,yes,Rarely,Divorced,7,Far,1,3,,4,3,10,14,1,N,3,Twenty,
1303.0,35,rnd,2,Manager,Male,,,Y,Travel_Rarely,,2,11,4,,4,1,3,,7,3,yes,2,Twenty,Twenty
4537.0,Thirty,R&D,Two,Laboratory Technician,Male,,2024-10-08,Y,Non-Travel,single,17,10,1,,,1,4,None,1,2,Y,3,,12
3424.0,,rnd,2,Manager,,,2023-07-25,No,Frequently,single,Ten,,1,,,4,4,,3,4,Y,2,,
1496.0,57,HR,2,Research Scientist,F,,,Yes,Frequently,Married,Ten,,4,Zero,4,Poor,1,,Five,,Y,Zero,,
9696.0,,HR,1,Scientist,M,2995,,Yes,Frequently,Single,,Far,3,Zero,2,,,None,Five,4,,2,18,Twenty
4436.0,,Sales,Two,Scientist,male,Five Thousand,12-05-2018,Y,,D,3,8,3,,2,Poor,1,4,,2,yes,,,
2096.0,,,1,Scientist,M,10195,2017-06-25,No,,D,,Near,3,,2,4,,7,Five,4,,0,Twenty,
5035.0,,HR,4,Tech,F,5038,12-05-2018,N,Travel_Frequently,,,Near,3,6,3,4,,0,,3,,Zero,Twenty,Twenty
9517.0,Thirty,Human Resources,4,Manager,male,,2024-07-23,Yes,Non-Travel,Single,Ten,18,1,,1,4,3,,12,3,,3,,Twenty
9789.0,,Research & Development,,Laboratory Technician,M,16812,Not Available,N,,single,Ten,14,High,,4,3,2,None,,High,yes,3,Twenty,16
7050.0,46,Human Resources,,Laboratory Technician,,8847,Not Available,No,Travel_Rarely,M,,3,3,,3,,1,None,15,3,Yes,2,Twenty,
3519.0,,Human Resources,1,Executive,male,Five Thousand,2016-09-30,,Travel_Rarely,single,,Near,,,4,,4,,Five,3,Y,0,,16
5960.0,30,Sales,1,Manager,,9822,2016-11-20,N,Non-Travel,M,,Far,2,,Low,4,1,,Five,4,yes,1,,Twenty
5028.0,,Sales,5,Executive ,,Five Thousand,2020-06-07,N,Rarely,Married,Ten,,2,5,4,Poor,,4,Five,High,N,Zero,Twenty,31
6774.0,,HR,Two,Executive,Male,Five Thousand,12-05-2018,,Travel_Rarely,Married,Ten,13,3,,3,1,1,1,,3,,0,,
6325.0,43,,4,Manager,F,15980,12-05-2018,No,Non-Travel,D,Ten,23,,Zero,3,3,3,None,8,3,yes,Zero,10,
2808.0,,,2,Tech,,,Not Available,yes,Non-Travel,Divorced,Ten,Near,,,Low,4,Good,6,,1,Yes,0,14,Twenty
1160.0,,,5,Executive ,Female,,12-05-2018,yes,Non-Travel,M,,Near,3,,Low,1,2,7,Five,3,N,,,
3435.0,51,HR,,Manager,Male,4952,12-05-2018,yes,Travel_Frequently,single,,Near,1,Zero,Low,1,1,,,4,Y,3,20,
5253.0,Thirty,rnd,2,Scientist,,10164,2023-06-23,N,,Single,4,5,,Zero,3,2,1,,4,1,,2,15,24
4589.0,Thirty,Sales,Two,Tech,M,7192,2016-05-27,Yes,Rarely,,19,,3,3,1,3,1,None,8,1,N,0,Twenty,
,30,rnd,4,Tech,Male,,2015-07-18,Y,Non-Travel,Single,Ten,Far,1,Zero,2,,Good,,2,1,Yes,0,,Twenty
6646.0,45,Sales,1,Tech,Female,,12-05-2018,Y,Non-Travel,Single,Ten,Near,1,Zero,4,Poor,2,10,,,Y,2,11,
2045.0,56,Human Resources,4,Executive,male,,Not Available,Yes,Rarely,M,11,Near,,Zero,3,2,4,,,,No,Zero,16,Twenty
4506.0,21,rnd,2,Laboratory Technician,F,,12-05-2018,Y,Frequently,Single,,9,3,Zero,2,,2,,Five,,No,1,22,
7125.0,,Sales,,Scientist,Male,Five Thousand,2017-03-02,No,Travel_Rarely,M,14,Far,4,0,,Poor,2,,Five,3,yes,,12,
8432.0,42,HR,2,Tech,F,14779,Not Available,No,Travel_Frequently,Single,9,Near,4,,3,2,1,None,Five,1,No,3,Twenty,
,Thirty,Research & Development,,Executive ,Male,15548,Not Available,Y,Rarely,Married,,23,3,,Low,,1,,5,,Y,2,,38
8296.0,,rnd,1,Scientist,F,,,No,Travel_Rarely,Single,13,Far,2,3,,4,4,4,Five,High,,3,Twenty,Twenty
6672.0,,Sales,Two,Tech,,9586,,Yes,Rarely,single,,Far,4,6,,4,3,7,Five,High,N,3,Twenty,31
9190.0,Thirty,,5,Executive,F,Five Thousand,Not Available,N,,,,Near,4,Zero,4,4,3,None,4,2,No,1,,32
4674.0,Thirty,rnd,4,Executive ,Male,Five Thousand,12-05-2018,Yes,Travel_Frequently,Divorced,,,4,5,2,4,Good,None,7,1,yes,1,,13
5005.0,,HR,3,Laboratory Technician,,Five Thousand,,Y,Travel_Frequently,single,Ten,Far,1,,2,,,6,,,,1,,
6790.0,Thirty,Sales,4,Laboratory Technician,F,Five Thousand,,Y,Travel_Rarely,Single,15,Near,4,Zero,,2,4,1,,1,yes,,Twenty,Twenty
7572.0,44,Sales,5,Tech,M,,Not Available,No,Travel_Rarely,M,,Near,2,Zero,4,1,4,,4,3,Yes,Zero,,
6782.0,,Human Resources,,,M,,2017-02-14,Y,Travel_Frequently,Married,,Far,2,Zero,1,Poor,3,5,6,1,,1,Twenty,
7328.0,,rnd,5,Manager,,,2018-11-06,,Travel_Frequently,,Ten,4,1,Zero,3,1,1,None,,High,Yes,Zero,22,
1830.0,,Research & Development,3,Tech,male,,12-05-2018,yes,Non-Travel,,,,High,Zero,3,Poor,4,None,,,N,,22,13
3031.0,52,Sales,1,Research Scientist,,,,,,Single,19,Near,4,,,2,,9,Five,4,No,1,10,
9566.0,38,Sales,5,Research Scientist,F,Five Thousand,12-05-2018,No,,Divorced,,Near,1,,4,2,2,None,15,4,Yes,1,Twenty,Twenty
2690.0,,Human Resources,3,Scientist,F,,Not Available,Y,Travel_Rarely,,Ten,5,3,,1,3,Good,,Five,,Yes,2,Twenty,
2966.0,Thirty,,3,Manager,Female,Five Thousand,12-05-2018,No,Frequently,Single,15,Far,1,2,4,2,3,,8,1,,2,19,Twenty
5711.0,45,Human Resources,5,Laboratory Technician,F,14152,,,Rarely,M,Ten,Near,3,1,1,2,,8,,3,Y,0,,Twenty
4966.0,24,,4,Manager,M,Five Thousand,12-05-2018,N,Frequently,single,4,,,Zero,3,4,Good,None,7,3,Y,2,Twenty,Twenty
6620.0,28,Research & Development,,Executive ,Male,Five Thousand,,,Rarely,Single,,5,2,,1,Poor,2,None,,,N,3,Twenty,
3974.0,Thirty,Sales,4,,Male,8941,12-05-2018,Yes,Frequently,Single,Ten,,4,2,4,,3,,0,2,N,0,Twenty,
4462.0,23,Sales,4,Research Scientist,F,Five Thousand,12-05-2018,,,single,Ten,Far,3,Zero,Low,Poor,2,None,,3,yes,,13,
9533.0,Thirty,Research & Development,5,Manager,M,Five Thousand,,Y,Travel_Frequently,D,16,Far,3,Zero,3,1,2,0,4,High,N,1,16,17
5451.0,Thirty,R&D,,Research Scientist,Male,Five Thousand,2022-12-30,Y,Travel_Rarely,single,Ten,Far,High,4,Low,Poor,3,,,High,Y,Zero,19,
8475.0,,HR,4,,male,3126,2019-04-14,No,Non-Travel,single,,Far,1,,3,1,4,4,14,3,No,0,23,37
5601.0,21,,1,Executive ,male,Five Thousand,12-05-2018,yes,Travel_Rarely,M,Ten,Near,High,Zero,2,4,2,3,Five,High,,Zero,13,24
9871.0,42,,2,Executive,F,8432,,N,Non-Travel,M,5,30,High,6,3,,1,,,High,Yes,1,Twenty,29
1384.0,,,2,Research Scientist,F,,,No,Travel_Rarely,single,,27,High,Zero,3,,3,2,,1,No,Zero,Twenty,32
6824.0,47,Sales,3,Executive,,Five Thousand,,No,Travel_Rarely,M,0,,,Zero,2,3,2,,Five,High,No,,Twenty,Twenty
3943.0,31,Human Resources,5,Laboratory Technician,M,Five Thousand,,Y,Frequently,D,14,Far,High,,,2,Good,None,Five,2,yes,2,Twenty,
7439.0,,Human Resources,3,Manager,M,11443,12-05-2018,N,Travel_Rarely,M,,Far,High,,2,2,1,,15,,Yes,Zero,Twenty,Twenty
7327.0,Thirty,Sales,2,Tech,,Five Thousand,2018-03-04,N,Non-Travel,single,Ten,Far,3,,,3,,,Five,3,N,1,,Twenty
4740.0,51,Research & Development,2,Manager,Female,9422,,,Travel_Frequently,,Ten,15,High,Zero,2,Poor,4,None,Five,2,Y,Zero,18,10
5093.0,Thirty,Sales,5,Research Scientist,Female,14902,,yes,Frequently,D,,Far,,,,Poor,Good,None,14,2,No,2,Twenty,
3912.0,21,R&D,1,,M,,12-05-2018,Y,,M,13,Far,1,3,2,1,4,,,3,N,1,Twenty,6
8733.0,Thirty,Sales,Two,Tech,M,11890,2016-06-03,Y,Travel_Rarely,M,7,Far,1,Zero,1,2,2,5,6,,Y,Zero,Twenty,Twenty
5197.0,Thirty,,2,Research Scientist,F,,,Yes,Travel_Rarely,single,,Far,2,2,3,2,,None,,3,yes,Zero,20,
6723.0,Thirty,Human Resources,2,Manager,F,,,No,Rarely,,5,Far,3,,3,3,2,,13,3,No,0,19,Twenty
9202.0,Thirty,HR,5,Manager,,Five Thousand,12-05-2018,Y,Travel_Frequently,Divorced,,21,,Zero,3,2,2,9,8,4,,0,,26
4929.0,,R&D,3,Executive,Male,17278,Not Available,yes,Rarely,,Ten,Far,High,Zero,3,2,,,Five,1,Y,,19,
5834.0,56,Research & Development,,Manager,,Five Thousand,,yes,Non-Travel,D,,,High,Zero,Low,,4,None,,,No,,13,
3927.0,49,HR,5,Executive ,,,12-05-2018,yes,,Single,Ten,Far,High,Zero,3,1,1,None,Five,High,yes,2,,Twenty
8598.0,56,Human Resources,Two,Research Scientist,Female,7873,,,Travel_Rarely,,16,Near,,Zero,3,2,3,0,Five,3,Yes,,12,11
3817.0,33,Sales,2,Laboratory Technician,Male,Five Thousand,Not Available,yes,Rarely,D,,15,1,5,,3,4,4,Five,2,N,1,Twenty,Twenty
,,rnd,,Manager,M,,12-05-2018,Y,Travel_Frequently,D,,Near,High,,4,2,2,,,2,,2,,18
